rest,rest_code,review,wdate,review_count,clean_review,emotion
건강한김밥,1129396250,"ㅋㅋ가격에 비해 내용물이 넘…그냥 당근만 왕창 들어있음ㅜㅜ햄김밥이 햄이 추가?가 되는것도 아니고 그냥 김밥에 햄 들어있음.,,",2025-02-26,143,ㅋㅋ가격에 비해 내용물이 넘그냥 당근만 왕창 들어있음햄김밥이 햄이 추가가 되는것도 아니고 그냥 김밥에 햄 들어있음,0
건강한김밥,1129396250,맛있어용~^^,2025-04-05,143,맛있어용,1
건강한김밥,1129396250,상호명처럼 진짜 건강한 김밥이예요.재료들을 아낌없이 넣어서 만들어주시는데 먹다보면맛있어서 한 줄은 부족한 느낌이예요.그리고 김밥을 만들어 주시는 사장님께서 너무 고우시고 친절하세요.,2024-11-14,143,상호명처럼 진짜 건강한 김밥이예요재료들을 아낌없이 넣어서 만들어주시는데 먹다보면맛있어서 한 줄은 부족한 느낌이예요그리고 김밥을 만들어 주시는 사장님께서 너무 고우시고 친절하세요,1
데이브제과점,32980240,항상 애용중이랍니다.무화과깜빠뉴를 좋아하죠근데 이번에는 살짝 실망했네요깜빠뉴가 1/3 정도는 아예 없고 크렌베리만 있어서 무화과 깜빠뉴가 아닌 그냥 빵 ㅜㅜ반대쪽에 많이 몰렸나.?하고 보니 그것도 아니고 반대쪽 역시 골고루가 아니라 바닥쪽으로 3개가 뭉쳐져서.. 전반적으로 그냥 깜빠뉴였어요2개를 사왔는데 두개다 그러니 실망해서 긴 리뷰를 남겨요조금더 신경 써 주심 좋겠어요소금빵을 계속 몇개씩 집어오던 어느날 소금빵에 기름맛이 너무 나서 다음부터 1개씩만 집어오는데.. 깜빠뉴조차 그리되는거 싫어요 ^^;;,2025-10-31,1483,항상 애용중이랍니다무화과깜빠뉴를 좋아하죠근데 이번에는 살짝 실망했네요깜빠뉴가 13 정도는 아예 없고 크렌베리만 있어서 무화과 깜빠뉴가 아닌 그냥 빵 반대쪽에 많이 몰렸나하고 보니 그것도 아니고 반대쪽 역시 골고루가 아니라 바닥쪽으로 3개가 뭉쳐져서 전반적으로 그냥 깜빠뉴였어요2개를 사왔는데 두개다 그러니 실망해서 긴 리뷰를 남겨요조금더 신경 써 주심 좋겠어요소금빵을 계속 몇개씩 집어오던 어느날 소금빵에 기름맛이 너무 나서 다음부터 1개씩만 집어오는데 깜빠뉴조차 그리되는거 싫어요,0
데이브제과점,32980240,일단 카운터 보시는 직원분이 너무너무친절하세요!자주가고싶을정도로 ~~ 친절~~♡♡빵도 맛잇고 부드럽고 종류도 많고건강한빵도많아서 너무 맘에드는곳이에요다른 빵집들도 많이 다녀봤지만여기는 다른빵집보다저렴할뿐더러 맛도조코 빵도 건강하고아주아주 제스타일!!맛집선정!!다들 가보세요~ 아주 조아요~후회안해요~~ 그리고카운터언니친절하고 이뻐요~~~,2025-09-04,1483,일단 카운터 보시는 직원분이 너무너무친절하세요자주가고싶을정도로 친절빵도 맛잇고 부드럽고 종류도 많고건강한빵도많아서 너무 맘에드는곳이에요다른 빵집들도 많이 다녀봤지만여기는 다른빵집보다저렴할뿐더러 맛도조코 빵도 건강하고아주아주 제스타일맛집선정다들 가보세요 아주 조아요후회안해요 그리고카운터언니친절하고 이뻐요,1
데이브제과점,32980240,지인추천받고 갔는데 최고 입니다,2025-11-01,1483,지인추천받고 갔는데 최고 입니다,1
데이브제과점,32980240,My weekly trip to Dave's bakery cos they have the best variety of bread. Love how well presented everything is. Staffs are all friendly and informative about what is sold. Efficiency 100 points and guaranteed freshness. Highly recommend everyone to come try it out!,2025-10-29,1483,100,1
데이브제과점,32980240,줄서서 결제함~ 빵 맛있어요~,2025-11-08,1483,줄서서 결제함 빵 맛있어요,1
데이브제과점,32980240,오랜만에 친구랑 방문했는데정말 맛있는 빵이 가득해서 행복했어요제가 좋아하는 초코소라빵이 있어서 넘 반가웠어요 한입 먹어보고 반했습니다~~~^^너무 맛있엉요,2025-10-29,1483,오랜만에 친구랑 방문했는데정말 맛있는 빵이 가득해서 행복했어요제가 좋아하는 초코소라빵이 있어서 넘 반가웠어요 한입 먹어보고 반했습니다너무 맛있엉요,1
데이브제과점,32980240,빵 종류도 많고 주차하기 편해요~ 보기도좋은게 먹기도좋다죠~~^^,2025-10-29,1483,빵 종류도 많고 주차하기 편해요 보기도좋은게 먹기도좋다죠,1
데이브제과점,32980240,"?? 소금빵: 2,200원?? 단호박식빵: 4,700원?? 우유식빵: 4,000원??? 전용 주차장?? 점심 때 쯤 쑥식빵 먹어보고싶어 갔는데 품절 ??다른 베이커리 소금빵보단 겉은 바삭, 속은 촉촉해요. 우유식빵은 촉촉하면서 부드러워 단품 빵으로 먹기 좋지만, 우유식빵이니 우유향이나 우유맛이 조금 더 느껴지면 좋을 것 같아요! 맛있게 잘 먹어요~",2025-07-26,1483,소금빵 2200원 단호박식빵 4700원 우유식빵 4000원 전용 주차장 점심 때 쯤 쑥식빵 먹어보고싶어 갔는데 품절 다른 베이커리 소금빵보단 겉은 바삭 속은 촉촉해요 우유식빵은 촉촉하면서 부드러워 단품 빵으로 먹기 좋지만 우유식빵이니 우유향이나 우유맛이 조금 더 느껴지면 좋을 것 같아요 맛있게 잘 먹어요,1
데이브제과점,32980240,소문듣고 가본 빵집인데 크리스마스 분위기에 벌써 행복한 마음이 드는 가게에요수톨렌빵은 숙성된 견과류와 각종베리가 들어간 정성스런 건강한 맛이예요친절하고 또 가고 싶어요전주 올때 마다 친구들이랑 같이 오고 싶은 곳 추전 해요 ^^,2025-11-21,1483,소문듣고 가본 빵집인데 크리스마스 분위기에 벌써 행복한 마음이 드는 가게에요수톨렌빵은 숙성된 견과류와 각종베리가 들어간 정성스런 건강한 맛이예요친절하고 또 가고 싶어요전주 올때 마다 친구들이랑 같이 오고 싶은 곳 추전 해요,1
데이브제과점,32980240,종류가 다양하고 맛있어서 자주 방문하는 빵집이에요. 아이가 데이브 샌드위치를 특히 좋아해서오늘도 샌드위치 듬뿍 사가요??,2025-09-06,1483,종류가 다양하고 맛있어서 자주 방문하는 빵집이에요 아이가 데이브 샌드위치를 특히 좋아해서오늘도 샌드위치 듬뿍 사가요,1
만나만나족발굴보쌈,1531340943,족발맛집♡,2025-07-04,73,족발맛집,1
만나만나족발굴보쌈,1531340943,끝날때쯤 방문했는데 고기도 야들야들 하니 너무 맛있고 다른것도 전부 다 맛있어요! 족발집은여기인듯 합니다????사장님과 매장 직원분들도 너무 친절하시고 좋았어요!!다음에도 또 방문 하겠습니다??,2024-05-11,73,끝날때쯤 방문했는데 고기도 야들야들 하니 너무 맛있고 다른것도 전부 다 맛있어요 족발집은여기인듯 합니다사장님과 매장 직원분들도 너무 친절하시고 좋았어요다음에도 또 방문 하겠습니다,1
만나만나족발굴보쌈,1531340943,단골집,2024-09-14,73,단골집,1
만나만나족발굴보쌈,1531340943,정읍에 도착 후 갑자기 족발이 생각나서 급히 맛집 찾아서 포장 주문 한거였는데 정말 맛있었습니다ㅠㅠ양도 많구 서비스도 좋았습니다! 사장님도 너무 친절하시구요ㅎㅎ 매장에서도 먹어보고싶네요잘 먹었습니다~~!,2024-01-21,73,정읍에 도착 후 갑자기 족발이 생각나서 급히 맛집 찾아서 포장 주문 한거였는데 정말 맛있었습니다양도 많구 서비스도 좋았습니다 사장님도 너무 친절하시구요ㅎㅎ 매장에서도 먹어보고싶네요잘 먹었습니다,1
만나만나족발굴보쌈,1531340943,굿,2024-08-19,73,굿,1
만나만나족발굴보쌈,1531340943,좋아요,2024-05-17,73,좋아요,1
전주정든식당,1026717180,진짜푸짐하게 와서 든든히 먹었어요너무 맛있고 쌈도 짱 많이와서 너무 좋아요????????덕분에 열일하러 슈슝♥?,2023-09-17,11,진짜푸짐하게 와서 든든히 먹었어요너무 맛있고 쌈도 짱 많이와서 너무 좋아요덕분에 열일하러 슈슝,1
전주정든식당,1026717180,맛집이네요.갑오징어무침 새콤달콤 맛있고 백합탕도 시원해서 정말 맛있어요.,2023-08-12,11,맛집이네요갑오징어무침 새콤달콤 맛있고 백합탕도 시원해서 정말 맛있어요,1
전주정든식당,1026717180,한식부페 저렴하니맛나요,2023-07-15,11,한식부페 저렴하니맛나요,1
전주정든식당,1026717180,다양하고 맛있어용,2023-05-29,11,다양하고 맛있어용,1
전주정든식당,1026717180,굿,2023-07-18,11,굿,1
전주정든식당,1026717180,좋아요,2023-07-15,11,좋아요,1
전주정든식당,1026717180,남현동에서 제일 마음에 드는 백반집!,2023-04-13,11,남현동에서 제일 마음에 드는 백반집,1
전주정든식당,1026717180,굿,2023-10-21,11,굿,1
전주정든식당,1026717180,굳,2023-06-02,11,굳,1
전주정든식당,1026717180,굿,2023-03-02,11,굿,1
해밀,37259647,한옥마을이 바로 옆이라 주차해놓고 놀러다니기 편해요.주차장도 넓구요.,2025-10-09,115,한옥마을이 바로 옆이라 주차해놓고 놀러다니기 편해요주차장도 넓구요,1
해밀,37259647,너무 편안하게 잘 놀았습니다^^사장님도 친절하셔서 좋았습니다,2025-05-24,115,너무 편안하게 잘 놀았습니다사장님도 친절하셔서 좋았습니다,1
해밀,37259647,이 가격에 한옥마을 근처라 아주 재밌고 즐겁게 놀다갑니다.사장님이 친절하셔서 불편함 없었습니다.,2025-03-22,115,이 가격에 한옥마을 근처라 아주 재밌고 즐겁게 놀다갑니다사장님이 친절하셔서 불편함 없었습니다,1
해밀,37259647,10월18일19일 20일 들국화방 동생내 식구랑 저희식구 7명이었는데 오랜만에 좋았던거같아요할머님이랑 관리해주시는 분들이 너무 친절하게 대해주셨어 2박3일 편히지내다 왔네요 한옥마을 바로옆이라 너무편하고좋아요 ㅋ마지막날 인사드리고 갈려고 관리실가니 아무도 안계셨어 인사를 못드리고 왔네요 감사히 잘놀다왔습니다다음에 재방문 하겠습니다..,2024-10-18,115,10월18일19일 20일 들국화방 동생내 식구랑 저희식구 7명이었는데 오랜만에 좋았던거같아요할머님이랑 관리해주시는 분들이 너무 친절하게 대해주셨어 2박3일 편히지내다 왔네요 한옥마을 바로옆이라 너무편하고좋아요 ㅋ마지막날 인사드리고 갈려고 관리실가니 아무도 안계셨어 인사를 못드리고 왔네요 감사히 잘놀다왔습니다다음에 재방문 하겠습니다,1
해밀,37259647,사장님이 너무친절하시고 한옥마을 바로옆에있어서 돌아다니기가 편했습니다. 그리고 제일 중요한 주차가 아주 편했습니다. 1시간 일찍 도착했는데도 친절하게 도와주셔서 감사했습니다^^,2024-10-03,115,사장님이 너무친절하시고 한옥마을 바로옆에있어서 돌아다니기가 편했습니다 그리고 제일 중요한 주차가 아주 편했습니다 1시간 일찍 도착했는데도 친절하게 도와주셔서 감사했습니다,1
해밀,37259647,저희는 민들레와 해당화 방을 예약했어요 입구 들어서면서 꽃들이 반겨주고 주차공간도 넓고 사장님도 친절하시고 위치도 짱좋고 방이랑 화장실도 깔끔하고 수건이랑 침구도 깨끗하고 진짜 단점이 하나도 없는 곳은 처음이었어요!!특히 위생♡ 진짜 수전부터 호텔급으로 깨끗해요 전주 오면 여가로만 갈거에요 또 올게요~ 편하게 잘 쉬다 갑니다 >_<,2024-08-03,115,저희는 민들레와 해당화 방을 예약했어요 입구 들어서면서 꽃들이 반겨주고 주차공간도 넓고 사장님도 친절하시고 위치도 짱좋고 방이랑 화장실도 깔끔하고 수건이랑 침구도 깨끗하고 진짜 단점이 하나도 없는 곳은 처음이었어요특히 위생 진짜 수전부터 호텔급으로 깨끗해요 전주 오면 여가로만 갈거에요 또 올게요 편하게 잘 쉬다 갑니다,1
해밀,37259647,아이들과 함께 묵었어요~ 그래서 한옥마을 안에있는 숙소를 원했는데 탁월한 선택이였어요! 한옥마을 안에 있어서 아이들과 쉽게 이동할수있었고숙소도 깔끔했구요! 다음에도 묵을 의사 있습니다~잘 쉬다가 갑니당~??,2024-08-16,115,아이들과 함께 묵었어요 그래서 한옥마을 안에있는 숙소를 원했는데 탁월한 선택이였어요 한옥마을 안에 있어서 아이들과 쉽게 이동할수있었고숙소도 깔끔했구요 다음에도 묵을 의사 있습니다잘 쉬다가 갑니당,1
해밀,37259647,사장님도 친절하시고 일단 전용주차장이 있어 좋았습니다. 한옥마을도 가깝고 위치도 좋습니다. 화장실도 깨끗하고 세안용품들도 구비되어 있습니다. 미니 냉장고도 있습니다.,2024-08-23,115,사장님도 친절하시고 일단 전용주차장이 있어 좋았습니다 한옥마을도 가깝고 위치도 좋습니다 화장실도 깨끗하고 세안용품들도 구비되어 있습니다 미니 냉장고도 있습니다,1
해밀,37259647,전주 한옥마을과 가까워서 이동하기 편리했어요 거실도 넓고 가을에 왔으면 더 재미있게 즐기고 갔을거 같아요 ㅎㅎ 가격대비 만족합니다,2024-08-02,115,전주 한옥마을과 가까워서 이동하기 편리했어요 거실도 넓고 가을에 왔으면 더 재미있게 즐기고 갔을거 같아요 ㅎㅎ 가격대비 만족합니다,1
해밀,37259647,한옥마을과 남문시장에 바로 붙어 있어서 위치가 너무 좋았네요. 다음 날 한옥마을 여행 예정되었거나 한옥마을 여행하고 숙박하면 좋습니다. 들어가는 골목길이 좀 좁으니 운전 초보자들은 주의하세요,2024-05-11,115,한옥마을과 남문시장에 바로 붙어 있어서 위치가 너무 좋았네요 다음 날 한옥마을 여행 예정되었거나 한옥마을 여행하고 숙박하면 좋습니다 들어가는 골목길이 좀 좁으니 운전 초보자들은 주의하세요,1
